company_id,row_type,cumulativeFunding_year,cumulativeFunding_value
4856,cumulativeFunding,,380000
4859,cumulativeFunding,2021,
4859,cumulativeFunding,2022,
4859,cumulativeFunding,2023,1500000
4859,cumulativeFunding,2024,1500000
4859,cumulativeFunding,2025,1500000
4859,cumulativeFunding,,1500000
4860,cumulativeFunding,2014,200000
4860,cumulativeFunding,2015,200000
4860,cumulativeFunding,2016,200000
4860,cumulativeFunding,2017,200000
4860,cumulativeFunding,2018,200000
4860,cumulativeFunding,2019,200000
4860,cumulativeFunding,2020,200000
4860,cumulativeFunding,2021,200000
4860,cumulativeFunding,2022,200000
4860,cumulativeFunding,2023,200000
4860,cumulativeFunding,2024,200000
4860,cumulativeFunding,2025,200000
4860,cumulativeFunding,,200000
4865,cumulativeFunding,2012,500000
4865,cumulativeFunding,2013,500000
4865,cumulativeFunding,2014,650000
4865,cumulativeFunding,2015,2900000
4865,cumulativeFunding,2016,2900000
4865,cumulativeFunding,2017,2900000
4865,cumulativeFunding,2018,2900000
4865,cumulativeFunding,2019,2900000
4865,cumulativeFunding,2020,2900000
4865,cumulativeFunding,2021,2900000
4865,cumulativeFunding,2022,2900000
4865,cumulativeFunding,2023,2900000
4865,cumulativeFunding,2024,2900000
4865,cumulativeFunding,2025,2900000
4865,cumulativeFunding,,2900000
4866,cumulativeFunding,2018,550000
4866,cumulativeFunding,2019,606000
4866,cumulativeFunding,2020,606000
4866,cumulativeFunding,2021,8606000
4866,cumulativeFunding,2022,8606000
4866,cumulativeFunding,2023,8606000
4866,cumulativeFunding,2024,8606000
4866,cumulativeFunding,2025,8606000
4866,cumulativeFunding,,8606000
4867,cumulativeFunding,2018,
4867,cumulativeFunding,2019,
4867,cumulativeFunding,2020,
4867,cumulativeFunding,2021,66000000
4867,cumulativeFunding,2022,76000000
4867,cumulativeFunding,2023,76000000
4867,cumulativeFunding,2024,76000000
4867,cumulativeFunding,2025,76000000
4867,cumulativeFunding,,76000000
4868,cumulativeFunding,2018,413800
4868,cumulativeFunding,2019,1913800
4868,cumulativeFunding,2020,1913800
4868,cumulativeFunding,2021,8413800
4868,cumulativeFunding,2022,28413800
4868,cumulativeFunding,2023,28413800
4868,cumulativeFunding,2024,40413800
4868,cumulativeFunding,2025,40413800
4868,cumulativeFunding,,40413800
4871,cumulativeFunding,2011,1500000
4871,cumulativeFunding,2012,1500000
4871,cumulativeFunding,2013,3500000
4871,cumulativeFunding,2014,3500000
4871,cumulativeFunding,2015,3500000
4871,cumulativeFunding,2016,4500000
4871,cumulativeFunding,2017,4500000
4871,cumulativeFunding,2018,7500000
4871,cumulativeFunding,2019,7500000
4871,cumulativeFunding,2020,7500000
4871,cumulativeFunding,2021,7500000
4871,cumulativeFunding,2022,7500000
4871,cumulativeFunding,2023,7500000
4871,cumulativeFunding,2024,7500000
4871,cumulativeFunding,2025,7500000
4871,cumulativeFunding,,7500000
4876,cumulativeFunding,2018,570000
4876,cumulativeFunding,2019,570000
4876,cumulativeFunding,2020,570000
4876,cumulativeFunding,2021,570000
4876,cumulativeFunding,2022,570000
4876,cumulativeFunding,2023,570000
4876,cumulativeFunding,2024,570000
4876,cumulativeFunding,2025,570000
4876,cumulativeFunding,,570000
4877,cumulativeFunding,2017,9500000
4877,cumulativeFunding,2018,9500000
4877,cumulativeFunding,2019,9500000
4877,cumulativeFunding,2020,31000000
4877,cumulativeFunding,2021,31000000
4877,cumulativeFunding,2022,31000000
4877,cumulativeFunding,2023,82500000
4877,cumulativeFunding,2024,82500000
4877,cumulativeFunding,2025,82500000
4877,cumulativeFunding,,82500000
4878,cumulativeFunding,2019,
4878,cumulativeFunding,2020,
4878,cumulativeFunding,2021,
4878,cumulativeFunding,2022,5000000
4878,cumulativeFunding,2023,5000000
4878,cumulativeFunding,2024,5000000
4878,cumulativeFunding,2025,5000000
4878,cumulativeFunding,,5000000
4880,cumulativeFunding,2018,1000000
4880,cumulativeFunding,2019,1500000
4880,cumulativeFunding,2020,1500000
4880,cumulativeFunding,2021,1500000
4880,cumulativeFunding,2022,1500000
4880,cumulativeFunding,2023,1500000
4880,cumulativeFunding,2024,1500000
4880,cumulativeFunding,2025,1500000
4880,cumulativeFunding,,1500000
4881,cumulativeFunding,2020,1500000
4881,cumulativeFunding,2021,8000000
4881,cumulativeFunding,2022,8000000
4881,cumulativeFunding,2023,14000000
4881,cumulativeFunding,2024,14000000
4881,cumulativeFunding,2025,14000000
4881,cumulativeFunding,,14000000
4884,cumulativeFunding,2015,5000000
4884,cumulativeFunding,2016,12000000
4884,cumulativeFunding,2017,12000000
4884,cumulativeFunding,2018,12000000
4884,cumulativeFunding,2019,12000000
4884,cumulativeFunding,2020,12000000
4884,cumulativeFunding,2021,12000000
4884,cumulativeFunding,2022,12000000
4884,cumulativeFunding,2023,12000000
4884,cumulativeFunding,2024,12000000
4884,cumulativeFunding,2025,12000000
4884,cumulativeFunding,,12000000
4886,cumulativeFunding,2023,
4886,cumulativeFunding,2024,36000000
4886,cumulativeFunding,2025,36000000
4886,cumulativeFunding,,36000000
4890,cumulativeFunding,2019,70000
4890,cumulativeFunding,2020,70000
4890,cumulativeFunding,2021,710000
4890,cumulativeFunding,2022,6010000
4890,cumulativeFunding,2023,6010000
4890,cumulativeFunding,2024,6010000
4890,cumulativeFunding,2025,6010000
4890,cumulativeFunding,,6010000
4895,cumulativeFunding,2018,22000000
4895,cumulativeFunding,2019,22000000
4895,cumulativeFunding,2020,90500000
4895,cumulativeFunding,2021,133500000
4895,cumulativeFunding,2022,144500000
4895,cumulativeFunding,2023,144500000
4895,cumulativeFunding,2024,144500000
4895,cumulativeFunding,2025,144500000
4895,cumulativeFunding,,144500000
4897,cumulativeFunding,2014,428570
4897,cumulativeFunding,2015,428570
4897,cumulativeFunding,2016,714280
4897,cumulativeFunding,2017,1714280
4897,cumulativeFunding,2018,1714280
4897,cumulativeFunding,2019,1714280
4897,cumulativeFunding,2020,49551280
4897,cumulativeFunding,2021,49551280
4897,cumulativeFunding,2022,64551280
4897,cumulativeFunding,2023,75261280
4897,cumulativeFunding,2024,80761280
4897,cumulativeFunding,2025,80761280
4897,cumulativeFunding,,80761280
4899,cumulativeFunding,2015,1800000
4899,cumulativeFunding,2016,4800000
4899,cumulativeFunding,2017,4800000
4899,cumulativeFunding,2018,12550000
4899,cumulativeFunding,2019,12550000
4899,cumulativeFunding,2020,12550000
4899,cumulativeFunding,2021,42550000
4899,cumulativeFunding,2022,42550000
4899,cumulativeFunding,2023,42550000
4899,cumulativeFunding,2024,42550000
4899,cumulativeFunding,2025,42550000
4899,cumulativeFunding,,42550000
4900,cumulativeFunding,2019,
4900,cumulativeFunding,2020,
4900,cumulativeFunding,2021,
4900,cumulativeFunding,2022,4500000
4900,cumulativeFunding,2023,4500000
4900,cumulativeFunding,2024,4500000
4900,cumulativeFunding,2025,4500000
4900,cumulativeFunding,,4500000
4902,cumulativeFunding,2009,7300000
4902,cumulativeFunding,2010,7300000
4902,cumulativeFunding,2011,7300000
4902,cumulativeFunding,2012,7300000
4902,cumulativeFunding,2013,7300000
4902,cumulativeFunding,2014,14300000
4902,cumulativeFunding,2015,14300000
4902,cumulativeFunding,2016,14300000
4902,cumulativeFunding,2017,14300000
4902,cumulativeFunding,2018,14300000
4902,cumulativeFunding,2019,14300000
4902,cumulativeFunding,2020,14300000
4902,cumulativeFunding,2021,14300000
4902,cumulativeFunding,2022,14300000
4902,cumulativeFunding,2023,14300000
4902,cumulativeFunding,2024,14300000
4902,cumulativeFunding,2025,14300000
4902,cumulativeFunding,,14300000
4907,cumulativeFunding,2020,
4907,cumulativeFunding,2021,
4907,cumulativeFunding,2022,500000
4907,cumulativeFunding,2023,500000
4907,cumulativeFunding,2024,500000
4907,cumulativeFunding,2025,500000
4907,cumulativeFunding,,500000
4909,cumulativeFunding,2017,3000000
4909,cumulativeFunding,2018,3000000
4909,cumulativeFunding,2019,3000000
4909,cumulativeFunding,2020,5800000
4909,cumulativeFunding,2021,5800000
4909,cumulativeFunding,2022,5800000
4909,cumulativeFunding,2023,5800000
4909,cumulativeFunding,2024,5800000
4909,cumulativeFunding,2025,5800000
4909,cumulativeFunding,,5800000
4910,cumulativeFunding,2023,5400000
4910,cumulativeFunding,2024,5400000
4910,cumulativeFunding,2025,5400000
4910,cumulativeFunding,,5400000
4911,cumulativeFunding,2015,1000000
4911,cumulativeFunding,2016,1000000
4911,cumulativeFunding,2017,1000000
4911,cumulativeFunding,2018,4200000
4911,cumulativeFunding,2019,4200000
4911,cumulativeFunding,2020,4200000
4911,cumulativeFunding,2021,4200000
4911,cumulativeFunding,2022,4200000
4911,cumulativeFunding,2023,16200000
4911,cumulativeFunding,2024,16200000
4911,cumulativeFunding,2025,16200000
4911,cumulativeFunding,,16200000
4913,cumulativeFunding,2020,185714
4913,cumulativeFunding,2021,185714
4913,cumulativeFunding,2022,185714
4913,cumulativeFunding,2023,185714
4913,cumulativeFunding,2024,185714
4913,cumulativeFunding,2025,185714
4913,cumulativeFunding,,185714
4915,cumulativeFunding,2019,
4915,cumulativeFunding,2020,250000
4915,cumulativeFunding,2021,1030000
4915,cumulativeFunding,2022,1748000
4915,cumulativeFunding,2023,2328000
4915,cumulativeFunding,2024,2328000
4915,cumulativeFunding,2025,2328000
4915,cumulativeFunding,,2328000
4917,cumulativeFunding,2007,350000
4917,cumulativeFunding,2008,350000
4917,cumulativeFunding,2009,350000
4917,cumulativeFunding,2010,350000
4917,cumulativeFunding,2011,350000
4917,cumulativeFunding,2012,350000
4917,cumulativeFunding,2013,350000
4917,cumulativeFunding,2014,350000
4917,cumulativeFunding,2015,350000
4917,cumulativeFunding,2016,350000
4917,cumulativeFunding,2017,350000
4917,cumulativeFunding,2018,350000
4917,cumulativeFunding,2019,350000
4917,cumulativeFunding,2020,350000
4917,cumulativeFunding,2021,350000
4917,cumulativeFunding,2022,350000
4917,cumulativeFunding,2023,350000
4917,cumulativeFunding,2024,350000
4917,cumulativeFunding,2025,350000
4917,cumulativeFunding,,350000
4918,cumulativeFunding,2023,500000
4918,cumulativeFunding,2024,1500000
4918,cumulativeFunding,2025,1500000
4918,cumulativeFunding,,1500000
4919,cumulativeFunding,2019,35000
4919,cumulativeFunding,2020,480000
4919,cumulativeFunding,2021,1245000
4919,cumulativeFunding,2022,1245000
4919,cumulativeFunding,2023,1245000
4919,cumulativeFunding,2024,1245000
4919,cumulativeFunding,2025,1245000
4919,cumulativeFunding,,1245000
4920,cumulativeFunding,2022,2140000
4920,cumulativeFunding,2023,2140000
4920,cumulativeFunding,2024,2140000
4920,cumulativeFunding,2025,2140000
4920,cumulativeFunding,,2140000
4922,cumulativeFunding,2018,300000
4922,cumulativeFunding,2019,300000
4922,cumulativeFunding,2020,612000
4922,cumulativeFunding,2021,612000
4922,cumulativeFunding,2022,612000
4922,cumulativeFunding,2023,612000
4922,cumulativeFunding,2024,612000
4922,cumulativeFunding,2025,612000
4922,cumulativeFunding,,612000
4924,cumulativeFunding,2018,500000
4924,cumulativeFunding,2019,500000
4924,cumulativeFunding,2020,500000
4924,cumulativeFunding,2021,500000
4924,cumulativeFunding,2022,500000
4924,cumulativeFunding,2023,500000
4924,cumulativeFunding,2024,500000
4924,cumulativeFunding,2025,500000
4924,cumulativeFunding,,500000
4926,cumulativeFunding,1998,4000000
4926,cumulativeFunding,1999,10000000
4926,cumulativeFunding,2000,10000000
4926,cumulativeFunding,2001,10000000
4926,cumulativeFunding,2002,10000000
4926,cumulativeFunding,2003,10000000
4926,cumulativeFunding,2004,10000000
4926,cumulativeFunding,2005,10000000
4926,cumulativeFunding,2006,11500000
4926,cumulativeFunding,2007,11500000
4926,cumulativeFunding,2008,11500000
4926,cumulativeFunding,2009,11500000
4926,cumulativeFunding,2010,11500000
4926,cumulativeFunding,2011,11500000
4926,cumulativeFunding,2012,11500000
4926,cumulativeFunding,2013,11500000
4926,cumulativeFunding,2014,11500000
4926,cumulativeFunding,2015,11500000
4927,cumulativeFunding,2019,
4927,cumulativeFunding,2020,
4927,cumulativeFunding,2021,3000000
4927,cumulativeFunding,2022,3000000
4927,cumulativeFunding,2023,3000000
4927,cumulativeFunding,2024,3000000
4927,cumulativeFunding,2025,3000000
4927,cumulativeFunding,,3000000
4926,cumulativeFunding,2016,11500000
4926,cumulativeFunding,2017,11500000
4926,cumulativeFunding,2018,11500000
4926,cumulativeFunding,2019,11500000
4926,cumulativeFunding,2020,11500000
4926,cumulativeFunding,2021,11500000
4926,cumulativeFunding,2022,11500000
4926,cumulativeFunding,2023,11500000
4926,cumulativeFunding,2024,11500000
4926,cumulativeFunding,2025,11500000
4926,cumulativeFunding,,11500000
4930,cumulativeFunding,2000,2000000
4930,cumulativeFunding,2001,2000000
4930,cumulativeFunding,2002,2000000
4930,cumulativeFunding,2003,2000000
4930,cumulativeFunding,2004,3000000
4930,cumulativeFunding,2005,3000000
4930,cumulativeFunding,2006,3000000
4930,cumulativeFunding,2007,3000000
4930,cumulativeFunding,2008,5500000
4930,cumulativeFunding,2009,5500000
4930,cumulativeFunding,2010,5500000
4930,cumulativeFunding,2011,5500000
4930,cumulativeFunding,2012,5500000
4930,cumulativeFunding,2013,5500000
4930,cumulativeFunding,2014,5500000
4930,cumulativeFunding,2015,5500000
4930,cumulativeFunding,2016,8280000
4930,cumulativeFunding,2017,8280000
4930,cumulativeFunding,2018,8280000
4930,cumulativeFunding,2019,8280000
4930,cumulativeFunding,2020,8280000
4930,cumulativeFunding,2021,8280000
4930,cumulativeFunding,2022,8280000
4930,cumulativeFunding,2023,8280000
4930,cumulativeFunding,2024,8280000
4930,cumulativeFunding,2025,8280000
4930,cumulativeFunding,,8280000
4934,cumulativeFunding,2006,5000000
4934,cumulativeFunding,2007,32000000
4934,cumulativeFunding,2008,54000000
4934,cumulativeFunding,2009,54000000
4934,cumulativeFunding,2010,54000000
4934,cumulativeFunding,2011,72000000
4934,cumulativeFunding,2012,72000000
4934,cumulativeFunding,2013,72000000
4934,cumulativeFunding,2014,72000000
4934,cumulativeFunding,2015,72000000
4934,cumulativeFunding,2016,72000000
4934,cumulativeFunding,2017,72000000
4934,cumulativeFunding,2018,72000000
4934,cumulativeFunding,2019,72000000
4934,cumulativeFunding,2020,72000000
4934,cumulativeFunding,2021,72000000
4934,cumulativeFunding,2022,72000000
4934,cumulativeFunding,2023,72000000
4934,cumulativeFunding,2024,72000000
4934,cumulativeFunding,2025,72000000
4934,cumulativeFunding,,72000000
4935,cumulativeFunding,2019,3500000
4935,cumulativeFunding,2020,3500000
4935,cumulativeFunding,2021,3500000
4935,cumulativeFunding,2022,3500000
4935,cumulativeFunding,2023,3500000
4935,cumulativeFunding,2024,3500000
4935,cumulativeFunding,2025,3500000
4935,cumulativeFunding,,3500000
4942,cumulativeFunding,2023,500000
4942,cumulativeFunding,2024,500000
4942,cumulativeFunding,2025,500000
4942,cumulativeFunding,,500000
4944,cumulativeFunding,2016,33000
4944,cumulativeFunding,2017,33000
4944,cumulativeFunding,2018,33000
4944,cumulativeFunding,2019,33000
4944,cumulativeFunding,2020,33000
4944,cumulativeFunding,2021,33000
4944,cumulativeFunding,2022,33000
4944,cumulativeFunding,2023,33000
4944,cumulativeFunding,2024,33000
4944,cumulativeFunding,2025,33000
4944,cumulativeFunding,,33000
4947,cumulativeFunding,2004,6000000
4947,cumulativeFunding,2005,6000000
4947,cumulativeFunding,2006,6000000
4947,cumulativeFunding,2007,6000000
4947,cumulativeFunding,2008,6000000
4947,cumulativeFunding,2009,6000000
4947,cumulativeFunding,2010,6000000
4947,cumulativeFunding,2011,6000000
4947,cumulativeFunding,2012,6000000
4947,cumulativeFunding,2013,40390000
4947,cumulativeFunding,2014,40390000
4947,cumulativeFunding,2015,40390000
4947,cumulativeFunding,2016,40390000
4947,cumulativeFunding,2017,40390000
4947,cumulativeFunding,2018,40390000
4947,cumulativeFunding,2019,40390000
4947,cumulativeFunding,2020,40390000
4947,cumulativeFunding,2021,40390000
4947,cumulativeFunding,2022,40390000
4947,cumulativeFunding,2023,50190000
4947,cumulativeFunding,2024,50190000
4947,cumulativeFunding,2025,50190000
4947,cumulativeFunding,,50190000
4948,cumulativeFunding,2017,850000
4948,cumulativeFunding,2018,850000
4948,cumulativeFunding,2019,850000
4948,cumulativeFunding,2020,850000
4948,cumulativeFunding,2021,867000
4948,cumulativeFunding,2022,867000
4948,cumulativeFunding,2023,867000
4948,cumulativeFunding,2024,2627000
4948,cumulativeFunding,2025,2627000
4948,cumulativeFunding,,2627000
4949,cumulativeFunding,2014,200000
4949,cumulativeFunding,2015,200000
4949,cumulativeFunding,2016,200000
4949,cumulativeFunding,2017,200000
4949,cumulativeFunding,2018,200000
4949,cumulativeFunding,2019,200000
4949,cumulativeFunding,2020,200000
4949,cumulativeFunding,2021,200000
4949,cumulativeFunding,2022,200000
4949,cumulativeFunding,2023,200000
4949,cumulativeFunding,2024,200000
4949,cumulativeFunding,2025,200000
4949,cumulativeFunding,,200000
4950,cumulativeFunding,2022,5000000
4950,cumulativeFunding,2023,5000000
4950,cumulativeFunding,2024,15000000
4950,cumulativeFunding,2025,15000000
4950,cumulativeFunding,,15000000
4954,cumulativeFunding,2007,1500000
4954,cumulativeFunding,2008,1500000
4954,cumulativeFunding,2009,1500000
4954,cumulativeFunding,2010,1500000
4954,cumulativeFunding,2011,1500000
4954,cumulativeFunding,2012,1500000
4954,cumulativeFunding,2013,1500000
4954,cumulativeFunding,2014,1500000
4954,cumulativeFunding,2015,1500000
4954,cumulativeFunding,2016,1500000
4954,cumulativeFunding,2017,1500000
